CompanyID,CompanyName,CategoryName,Category,Product,Subproduct,
599683,Digifab Systems,Inkjet Cartridges,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Cartridges,
599683,Digifab Systems,Inkjet Printers,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Printers,
599683,Digifab Systems,Inkjet Transfer Paper,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Transfer Paper,
599683,Digifab Systems,Inks,Digital Decorating Equipment & Supplies,Sublimation,Inks,
599683,Digifab Systems,"Misc. Equipment, Supplies & Industry Services",Services,"Misc. Equipment, Supplies & Industry Services",,
599683,Digifab Systems,Thermal Transfer Paper,Digital Decorating Equipment & Supplies,Thermal Transfer Paper,,
75302,Digital Art Solutions,Applique Material & Yard Goods,Embroidery Equipment & Supplies,Applique Material & Yard Goods,,
75302,Digital Art Solutions,"Art, Graphic Design Services","Miscellaneous Equipment, Supplies & Industry Services",Art Supplies & Services,"Art, Graphic Design Services",
75302,Digital Art Solutions,Cap Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Cap Heat-Seal Equipment,
75302,Digital Art Solutions,Clip Art Services,"Miscellaneous Equipment, Supplies & Industry Services",Art Supplies & Services,Clip Art Services,
75302,Digital Art Solutions,Digitizing Software & Equipment,Embroidery Equipment & Supplies,Digitizing Software & Equipment,,
75302,Digital Art Solutions,Embroidery Educational Seminars,"Miscellaneous Equipment, Supplies & Industry Services",Educational Seminars,Embroidery Educational Seminars,
75302,Digital Art Solutions,Film Adhesives,"Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies",Film Adhesives,
75302,Digital Art Solutions,Graphics Software,Computer Equipment & Supplies,Computer Software,Graphics Software,
75302,Digital Art Solutions,"Graphics Systems, Turnkey",Computer Equipment & Supplies,Computer Hardware,"Graphics Systems, Turnkey",
75302,Digital Art Solutions,Heat Transfer Educational Seminars,"Miscellaneous Equipment, Supplies & Industry Services",Educational Seminars,Heat Transfer Educational Seminars,
75302,Digital Art Solutions,Inkjet Printers,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Printers,
75302,Digital Art Solutions,Laser-Cutting Software,Cutting Equipment & Services,Laser-Cutting Software,,
75302,Digital Art Solutions,Manual Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Manual Heat-Seal Equipment,
75302,Digital Art Solutions,Monogramming Software,Computer Equipment & Supplies,Computer Software,Monogramming Software,
75302,Digital Art Solutions,Plotters,"Miscellaneous Equipment, Supplies & Industry Services",Plotters,,
75302,Digital Art Solutions,"Rhinestone, Stud Transfers","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,"Rhinestone, Stud Transfers",
75302,Digital Art Solutions,Rhinestones,"Miscellaneous Equipment, Supplies & Industry Services",Wearable-Art Equipment & Supplies,Rhinestones,
75302,Digital Art Solutions,Screen Printing Educational Seminars,"Miscellaneous Equipment, Supplies & Industry Services",Educational Seminars,Screen Printing Educational Seminars,
75302,Digital Art Solutions,Separations Software,Computer Equipment & Supplies,Computer Software,Separations Software,
75302,Digital Art Solutions,"Silicone, Teflon Release Sheets & Pillows","Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies","Silicone, Teflon Release Sheets & Pillows",
75302,Digital Art Solutions,Stock Designs,Embroidery Equipment & Supplies,Stock Designs,,
739528,Digital Art Solutions/Smart Designs,Graphics Software,Computer Equipment & Supplies,Computer Software,Graphics Software,
550404,Digital Arts Imaging,"Misc. Equipment, Supplies & Industry Services",Services,"Misc. Equipment, Supplies & Industry Services",,
879162,Digital Graphics Incorporation,Inkjet Printers,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Printers,
835738,Digital Print Innovations LLC,Softhand Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Softhand Transfers,
765452,Digital Technology Group (DTG),Inkjet Printers,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Printers,
65862,Digitizing Express Inc.,American-Made Apparel,Apparel Blanks,American-Made Apparel,,
65862,Digitizing Express Inc.,American-Made Apparel,Apparel Blanks,American-Made Apparel,,
65862,Digitizing Express Inc.,Baseball Caps,Apparel Blanks,"Caps, Headwear",Baseball Caps,
65862,Digitizing Express Inc.,Digitizing Software & Equipment,Embroidery Equipment & Supplies,Digitizing Software & Equipment,,
65862,Digitizing Express Inc.,Digitizing Software & Equipment,Embroidery Equipment & Supplies,Digitizing Software & Equipment,,
65862,Digitizing Express Inc.,Embroidery Consultants,"Miscellaneous Equipment, Supplies & Industry Services",Consultants,Embroidery Consultants,
65862,Digitizing Express Inc.,Embroidery Consultants,"Miscellaneous Equipment, Supplies & Industry Services",Consultants,Embroidery Consultants,
65862,Digitizing Express Inc.,Other,Apparel Blanks,Eco-Friendly Apparel,Other,
65862,Digitizing Express Inc.,Other,"Miscellaneous Equipment, Supplies & Industry Services",Other,,
65862,Digitizing Express Inc.,Other,Apparel Blanks,Eco-Friendly Apparel,Other,
65862,Digitizing Express Inc.,Stock Designs,Embroidery Equipment & Supplies,Stock Designs,,
65862,Digitizing Express Inc.,Stock Designs,Embroidery Equipment & Supplies,Stock Designs,,
65903,Digitizing Factory,"Art, Graphic Design Services","Miscellaneous Equipment, Supplies & Industry Services",Art Supplies & Services,"Art, Graphic Design Services",
65903,Digitizing Factory,Clip Art Services,"Miscellaneous Equipment, Supplies & Industry Services",Art Supplies & Services,Clip Art Services,
65903,Digitizing Factory,Digitizing Software & Equipment,Embroidery Equipment & Supplies,Digitizing Software & Equipment,,
879078,Digitizing Sharp,Embroidery Consultants,"Miscellaneous Equipment, Supplies & Industry Services",Consultants,Embroidery Consultants,
722807,Direct Color Systems,Equipment,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Equipment,
722807,Direct Color Systems,Inkjet Printers,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Printers,
722807,Direct Color Systems,Other,"Miscellaneous Equipment, Supplies & Industry Services",Other,,
720842,Direct LED Frames,Frames: Metal (Rigid),Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Frames: Metal (Rigid),
720842,Direct LED Frames,Frames: Wood,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Frames: Wood,
614978,Display Fixture Warehouse,"Display Supplies, Fixtures & Accessories","Miscellaneous Equipment, Supplies & Industry Services","Display Supplies, Fixtures & Accessories",,
356463,Diversified Printing Techniques Inc.,"Adhesive, Transfer","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,"Adhesive, Transfer",
356463,Diversified Printing Techniques Inc.,Cap Dryers,Screen Printing Equipment & Supplies,"Drying, Curing Equipment & Supplies",Cap Dryers,
356463,Diversified Printing Techniques Inc.,Chemicals for reclaiming screens,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Chemicals for reclaiming screens,
356463,Diversified Printing Techniques Inc.,Cold-Peel Transfer Inks,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Cold-Peel Transfer Inks,
356463,Diversified Printing Techniques Inc.,Cold-Peel Transfer Paper,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Cold-Peel Transfer Paper,
356463,Diversified Printing Techniques Inc.,Computerized Film-Imaging Devices,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Computerized Film-Imaging Devices,
356463,Diversified Printing Techniques Inc.,"Frame Inserts, Adaptors",Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,"Frame Inserts, Adaptors",
356463,Diversified Printing Techniques Inc.,Hot-Peel Transfer Paper,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Hot-Peel Transfer Paper,
356463,Diversified Printing Techniques Inc.,Hot-Split Transfer Inks,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Hot-Split Transfer Inks,
356463,Diversified Printing Techniques Inc.,"Litho, Offset Transfer Paper","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,"Litho, Offset Transfer Paper",
356463,Diversified Printing Techniques Inc.,Other Transfer Inks,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Other Transfer Inks,
356463,Diversified Printing Techniques Inc.,Pad-Printing Equipment & Supplies,"Miscellaneous Equipment, Supplies & Industry Services",Pad-Printing Equipment & Supplies,,
356463,Diversified Printing Techniques Inc.,Puff Transfer Inks,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Puff Transfer Inks,
356463,Diversified Printing Techniques Inc.,"Replacement Parts, Services for Screen Printing Equipment",Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services","Replacement Parts, Services for Screen Printing Equipment",
356463,Diversified Printing Techniques Inc.,Screen Print Transfer Paper,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Screen Print Transfer Paper,
356463,Diversified Printing Techniques Inc.,Screen Wipes,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Screen Wipes,
356463,Diversified Printing Techniques Inc.,Softhand Transfer Inks,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Softhand Transfer Inks,
616743,DJS Labels Inc.,Garment Labels & Labeling Equipment,"Miscellaneous Equipment, Supplies & Industry Services",Garment Labels & Labeling Equipment,,
616743,DJS Labels Inc.,"Labels, Labeling Equipment","Miscellaneous Equipment, Supplies & Industry Services","Labels, Labeling Equipment",,
616743,DJS Labels Inc.,Other,"Miscellaneous Equipment, Supplies & Industry Services",Other,,
65655,Dodger Industries Inc.,American-Made Apparel,Apparel Blanks,American-Made Apparel,,
65655,Dodger Industries Inc.,Cotton Shorts,Apparel Blanks,Shorts,Cotton Shorts,
65655,Dodger Industries Inc.,Fleece Pants,Apparel Blanks,Pants,Fleece Pants,
65655,Dodger Industries Inc.,"Gym, Athletic Shorts",Apparel Blanks,Shorts,"Gym, Athletic Shorts",
65655,Dodger Industries Inc.,Hooded Sweats,Apparel Blanks,"Fleecewear, Sweats",Hooded Sweats,
65655,Dodger Industries Inc.,Knee-Length Shorts,Apparel Blanks,Shorts,Knee-Length Shorts,
65655,Dodger Industries Inc.,Lacrosse Uniforms,Apparel Blanks,Athletic Wear,Lacrosse Uniforms,
65655,Dodger Industries Inc.,Moisture Wicking,Apparel Blanks,Performance Apparel,Moisture Wicking,
65655,Dodger Industries Inc.,Nylon Shorts,Apparel Blanks,Shorts,Nylon Shorts,
65655,Dodger Industries Inc.,Oversize Fleece,Apparel Blanks,"Fleecewear, Sweats",Oversize Fleece,
773574,Doublelin Intl. Corp.,Digitizing Software & Equipment,Embroidery Equipment & Supplies,Digitizing Software & Equipment,,
773574,Doublelin Intl. Corp.,Specialty Equipment,Embroidery Equipment & Supplies,Embroidery Equipment,Specialty Equipment,
599688,Douthitt Corp.,"Adhesive, Transfer","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,"Adhesive, Transfer",
599688,Douthitt Corp.,Direct-To-Screen Digital Imaging Equipment,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Direct-To-Screen Digital Imaging Equipment,
599688,Douthitt Corp.,Drying Cabinets,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,Drying Cabinets,
599688,Douthitt Corp.,"Screen-Exposure Units, Vacuum Frames",Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,"Screen-Exposure Units, Vacuum Frames",
599688,Douthitt Corp.,"Washout Tanks, Booths",Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,"Washout Tanks, Booths",
189171,Dow Consumer,"Additives, Modifiers",Screen Printing Equipment & Supplies,Inks for Textile Screen Printing,"Additives, Modifiers",
189171,Dow Consumer,Chemicals for Printing,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Chemicals for Printing,
189171,Dow Consumer,Eco-Friendly Printing Supplies,Screen Printing Equipment & Supplies,"Printing Equipment, Supplies & Services",Eco-Friendly Printing Supplies,
599690,Dowling Graphics Inc.,Cap-Size Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Cap-Size Transfers,
599690,Dowling Graphics Inc.,Cold-Peel Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Cold-Peel Transfers,
599690,Dowling Graphics Inc.,Custom Transfer Services,"Miscellaneous Equipment, Supplies & Industry Services",Custom Transfer Services,,
599690,Dowling Graphics Inc.,Glitter Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Glitter Transfers,
599690,Dowling Graphics Inc.,"Hot-Split, Hot-Peel Transfers","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,"Hot-Split, Hot-Peel Transfers",
599690,Dowling Graphics Inc.,Oversize Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Oversize Transfers,
599690,Dowling Graphics Inc.,Plastisol Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Plastisol Transfers,
599690,Dowling Graphics Inc.,Puff Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Puff Transfers,
599690,Dowling Graphics Inc.,"Rhinestone, Stud Transfers","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,"Rhinestone, Stud Transfers",
599690,Dowling Graphics Inc.,"Small, Pocket-Size Transfers","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,"Small, Pocket-Size Transfers",
599690,Dowling Graphics Inc.,Softhand Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Softhand Transfers,
879158,Dr DTG & EMB,Embroidery Consultants,"Miscellaneous Equipment, Supplies & Industry Services",Consultants,Embroidery Consultants,
751493,Draper Knitting Co. Inc.,Custom Garment Dyeing,"Miscellaneous Equipment, Supplies & Industry Services",Custom Garment Dyeing,,
765353,Dreamscape,Adhesive Backing,Embroidery Equipment & Supplies,Backing Material,Adhesive Backing,
765353,Dreamscape,Applique Material & Yard Goods,Embroidery Equipment & Supplies,Applique Material & Yard Goods,,
765353,Dreamscape,High-Density Films,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,High-Density Films,
765353,Dreamscape,High-Density Films,Screen Printing Equipment & Supplies,Screen-Making Equipment & Supplies,High-Density Films,
599693,DRI DUCK Traders,Baseball Caps,Apparel Blanks,"Caps, Headwear",Baseball Caps,
599693,DRI DUCK Traders,"Big, Tall Jackets",Apparel Blanks,"Jackets, Outerwear","Big, Tall Jackets",
599693,DRI DUCK Traders,Camouflage Apparel,Apparel Blanks,Camouflage Apparel,,
599693,DRI DUCK Traders,Camouflage Hats,Apparel Blanks,"Caps, Headwear",Camouflage Hats,
599693,DRI DUCK Traders,Duffle Bags,Blank Nonwearables & Accessories,Bags,Duffle Bags,
599693,DRI DUCK Traders,Full-Zip Fleece,Apparel Blanks,"Fleecewear, Sweats",Full-Zip Fleece,
599693,DRI DUCK Traders,High-Cotton Content Fleece,Apparel Blanks,"Fleecewear, Sweats",High-Cotton Content Fleece,
599693,DRI DUCK Traders,Hooded Jackets,Apparel Blanks,"Jackets, Outerwear",Hooded Jackets,
599693,DRI DUCK Traders,Hooded Sweats,Apparel Blanks,"Fleecewear, Sweats",Hooded Sweats,
599693,DRI DUCK Traders,Low-Crown Caps,Apparel Blanks,"Caps, Headwear",Low-Crown Caps,
599693,DRI DUCK Traders,Matching-Fabric Caps,Apparel Blanks,"Caps, Headwear",Matching-Fabric Caps,
599693,DRI DUCK Traders,Moisture Wicking,Apparel Blanks,Performance Apparel,Moisture Wicking,
599693,DRI DUCK Traders,Nylon Jackets,Apparel Blanks,"Jackets, Outerwear",Nylon Jackets,
599693,DRI DUCK Traders,Other,Apparel Blanks,Performance Apparel,Other,
599693,DRI DUCK Traders,Oversize Fleece,Apparel Blanks,"Fleecewear, Sweats",Oversize Fleece,
599693,DRI DUCK Traders,Oversize Jackets,Apparel Blanks,"Jackets, Outerwear",Oversize Jackets,
599693,DRI DUCK Traders,"Panels, Panel Programs for Caps",Apparel Blanks,"Caps, Headwear","Panels, Panel Programs for Caps",
599693,DRI DUCK Traders,"Polyester, Blends",Apparel Blanks,"Jackets, Outerwear","Polyester, Blends",
599693,DRI DUCK Traders,Precurved-Visor Caps,Apparel Blanks,"Caps, Headwear",Precurved-Visor Caps,
599693,DRI DUCK Traders,Six-Panel Caps,Apparel Blanks,"Caps, Headwear",Six-Panel Caps,
599693,DRI DUCK Traders,Stain-Resistant,Apparel Blanks,Performance Apparel,Stain-Resistant,
599693,DRI DUCK Traders,Twill Caps,Apparel Blanks,"Caps, Headwear",Twill Caps,
599693,DRI DUCK Traders,Twill Shirts,Apparel Blanks,Woven Apparel,Twill Shirts,
599693,DRI DUCK Traders,Unstructured Caps,Apparel Blanks,"Caps, Headwear",Unstructured Caps,
599693,DRI DUCK Traders,Vests,Apparel Blanks,"Jackets, Outerwear",Vests,
599693,DRI DUCK Traders,Work Uniforms,Apparel Blanks,Workwear,Work Uniforms,
879099,DTG Mart / All American Mfg.,American-Made Apparel,Apparel Blanks,American-Made Apparel,,
879099,DTG Mart / All American Mfg.,Automatic Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Automatic Heat-Seal Equipment,
879099,DTG Mart / All American Mfg.,Baby-Doll T-Shirts,Apparel Blanks,T-Shirts,Baby-Doll T-Shirts,
879099,DTG Mart / All American Mfg.,Boat-Neck Shirts,Apparel Blanks,T-Shirts,Boat-Neck Shirts,
879099,DTG Mart / All American Mfg.,Burn-Out T-Shirts,Apparel Blanks,T-Shirts,Burn-Out T-Shirts,
879099,DTG Mart / All American Mfg.,Cap Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Cap Heat-Seal Equipment,
879099,DTG Mart / All American Mfg.,Cap-Sleeve T-Shirts,Apparel Blanks,T-Shirts,Cap-Sleeve T-Shirts,
879099,DTG Mart / All American Mfg.,Chemicals for reclaiming screens,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Chemicals for reclaiming screens,
879099,DTG Mart / All American Mfg.,Cold-Peel Transfer Paper,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Cold-Peel Transfer Paper,
879099,DTG Mart / All American Mfg.,Color-Block T-Shirts,Apparel Blanks,T-Shirts,Color-Block T-Shirts,
879099,DTG Mart / All American Mfg.,Color-Change T-Shirts,Apparel Blanks,T-Shirts,Color-Change T-Shirts,
879099,DTG Mart / All American Mfg.,Crop Tops,Apparel Blanks,T-Shirts,Crop Tops,
879099,DTG Mart / All American Mfg.,Double-Collar T-Shirts,Apparel Blanks,T-Shirts,Double-Collar T-Shirts,
879099,DTG Mart / All American Mfg.,Drop-Tail T-Shirts,Apparel Blanks,T-Shirts,Drop-Tail T-Shirts,
879099,DTG Mart / All American Mfg.,Eco-Friendly Screen-Reclaiming Supplies,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Eco-Friendly Screen-Reclaiming Supplies,
879099,DTG Mart / All American Mfg.,Equipment,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Equipment,
879099,DTG Mart / All American Mfg.,Equipment,Digital Decorating Equipment & Supplies,Sublimation,Equipment,
879099,DTG Mart / All American Mfg.,Flock Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Flock Transfers,
879099,DTG Mart / All American Mfg.,Foil Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Foil Transfers,
879099,DTG Mart / All American Mfg.,Glitter Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Glitter Transfers,
879099,DTG Mart / All American Mfg.,Heather T-Shirts,Apparel Blanks,T-Shirts,Heather T-Shirts,
879099,DTG Mart / All American Mfg.,Hooded T-Shirts,Apparel Blanks,T-Shirts,Hooded T-Shirts,
879099,DTG Mart / All American Mfg.,Hot-Peel Transfer Paper,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfer Screen Printing Inks & Supplies,Hot-Peel Transfer Paper,
879099,DTG Mart / All American Mfg.,"Hot-Split, Hot-Peel Transfers","Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,"Hot-Split, Hot-Peel Transfers",
879099,DTG Mart / All American Mfg.,Imported T-Shirts,Apparel Blanks,T-Shirts,Imported T-Shirts,
879099,DTG Mart / All American Mfg.,Inkjet Cartridges,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Cartridges,
879099,DTG Mart / All American Mfg.,Inkjet Printers,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Printers,
879099,DTG Mart / All American Mfg.,Inkjet Transfer Paper,Digital Decorating Equipment & Supplies,Inkjet,Inkjet Transfer Paper,
879099,DTG Mart / All American Mfg.,Inks,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Inks,
879099,DTG Mart / All American Mfg.,Inks,Digital Decorating Equipment & Supplies,Sublimation,Inks,
879099,DTG Mart / All American Mfg.,"Irregulars, Seconds T-Shirts",Apparel Blanks,T-Shirts,"Irregulars, Seconds T-Shirts",
879099,DTG Mart / All American Mfg.,Long-Sleeve T-Shirts (with pockets),Apparel Blanks,T-Shirts,Long-Sleeve T-Shirts (with pockets),
879099,DTG Mart / All American Mfg.,Long-Sleeve T-Shirts (without pockets),Apparel Blanks,T-Shirts,Long-Sleeve T-Shirts (without pockets),
879099,DTG Mart / All American Mfg.,Loose-Fit T-Shirts,Apparel Blanks,T-Shirts,Loose-Fit T-Shirts,
879099,DTG Mart / All American Mfg.,Manual Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Manual Heat-Seal Equipment,
879099,DTG Mart / All American Mfg.,Mug Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Mug Heat-Seal Equipment,
879099,DTG Mart / All American Mfg.,Multi-Platen Printers,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Multi-Platen Printers,
879099,DTG Mart / All American Mfg.,Multipurpose Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Multipurpose Heat-Seal Equipment,
879099,DTG Mart / All American Mfg.,"Muscle, Sleeveless T-Shirts",Apparel Blanks,T-Shirts,"Muscle, Sleeveless T-Shirts",
879099,DTG Mart / All American Mfg.,Neon T-Shirts,Apparel Blanks,T-Shirts,Neon T-Shirts,
879099,DTG Mart / All American Mfg.,Nightshirts,Apparel Blanks,T-Shirts,Nightshirts,
879099,DTG Mart / All American Mfg.,Organic Cotton T-Shirts,Apparel Blanks,T-Shirts,Organic Cotton T-Shirts,
879099,DTG Mart / All American Mfg.,Oversize Heat-Seal Equipment,"Heat-Applied Graphics Equipment, Lettering & Transfers",Heat-Seal Equipment,Oversize Heat-Seal Equipment,
879099,DTG Mart / All American Mfg.,Plastisol Transfers,"Heat-Applied Graphics Equipment, Lettering & Transfers",Transfers,Plastisol Transfers,
879099,DTG Mart / All American Mfg.,Pocket T-Shirts,Apparel Blanks,T-Shirts,Pocket T-Shirts,
879099,DTG Mart / All American Mfg.,Pressure Washers,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Pressure Washers,
879099,DTG Mart / All American Mfg.,"Screen Washers, Automatic",Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,"Screen Washers, Automatic",
879099,DTG Mart / All American Mfg.,Screen Wipes,Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,Screen Wipes,
879099,DTG Mart / All American Mfg.,Single-Platen Printers,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Single-Platen Printers,
879099,DTG Mart / All American Mfg.,"Solvent Reclaiming, Recycling Systems",Screen Printing Equipment & Supplies,Screen-Reclaiming Equipment & Supplies,"Solvent Reclaiming, Recycling Systems",
879099,DTG Mart / All American Mfg.,Supplies,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Supplies,
879099,DTG Mart / All American Mfg.,Supplies,Digital Decorating Equipment & Supplies,Sublimation,Supplies,
879099,DTG Mart / All American Mfg.,T-Shirts 100% Cotton,Apparel Blanks,T-Shirts,T-Shirts 100, Cotton
879099,DTG Mart / All American Mfg.,T-Shirts 50/50 Blend,Apparel Blanks,T-Shirts,T-Shirts 50/50 Blend,
879099,DTG Mart / All American Mfg.,T-Shirts 65/35 Blend,Apparel Blanks,T-Shirts,T-Shirts 65/35 Blend,
879099,DTG Mart / All American Mfg.,Tank Tops,Apparel Blanks,T-Shirts,Tank Tops,
879099,DTG Mart / All American Mfg.,Transfer Display Units,"Heat-Applied Graphics Equipment, Lettering & Transfers","Heat-Press, Lettering Supplies",Transfer Display Units,
879099,DTG Mart / All American Mfg.,V-Neck T-Shirts,Apparel Blanks,T-Shirts,V-Neck T-Shirts,
879099,DTG Mart / All American Mfg.,Wide Format,Digital Decorating Equipment & Supplies,Sublimation,Wide Format,
765478,Dubuit of America Inc.,Inks,Digital Decorating Equipment & Supplies,Direct-to-Garment (DTG),Inks,
61840,Dunbrooke Apparel Corp.,"1/4-,1/2-Zip Fleece",Apparel Blanks,"Fleecewear, Sweats","1/4-,1/2-Zip Fleece",
61840,Dunbrooke Apparel Corp.,American-Made Apparel,Apparel Blanks,American-Made Apparel,,
61840,Dunbrooke Apparel Corp.,Anti-Microbial Apparel,Apparel Blanks,Performance Apparel,Anti-Microbial Apparel,
61840,Dunbrooke Apparel Corp.,Baseball Jackets,Apparel Blanks,"Jackets, Outerwear",Baseball Jackets,
61840,Dunbrooke Apparel Corp.,"Big, Tall Jackets",Apparel Blanks,"Jackets, Outerwear","Big, Tall Jackets",
61840,Dunbrooke Apparel Corp.,Camouflage Apparel,Apparel Blanks,Camouflage Apparel,,
61840,Dunbrooke Apparel Corp.,"Camp, Hawaiian Shirts",Apparel Blanks,Miscellaneous Apparel,"Camp, Hawaiian Shirts",
61840,Dunbrooke Apparel Corp.,Closeouts,Apparel Blanks,Closeouts,,
61840,Dunbrooke Apparel Corp.,Coaches' Jackets,Apparel Blanks,"Jackets, Outerwear",Coaches' Jackets,
61840,Dunbrooke Apparel Corp.,Color-Block Shirts,Apparel Blanks,Miscellaneous Apparel,Color-Block Shirts,
61840,Dunbrooke Apparel Corp.,Custom Garment Dyeing,"Miscellaneous Equipment, Supplies & Industry Services",Custom Garment Dyeing,,
61840,Dunbrooke Apparel Corp.,Cut-and-Sew Contract Services,"Miscellaneous Equipment, Supplies & Industry Services",Cut-and-Sew Contract Services,,
61840,Dunbrooke Apparel Corp.,Denim Shirts,Apparel Blanks,Denim Apparel,Denim Shirts,
61840,Dunbrooke Apparel Corp.,Dress Shorts,Apparel Blanks,Shorts,Dress Shorts,
61840,Dunbrooke Apparel Corp.,Emblems & Patches: Short Run & Rush Service,"Miscellaneous Equipment, Supplies & Industry Services",Emblems & Patches: Short Run & Rush Service,,
61840,Dunbrooke Apparel Corp.,Fashion Fleece,Apparel Blanks,"Fleecewear, Sweats",Fashion Fleece,
61840,Dunbrooke Apparel Corp.,Full-Zip Fleece,Apparel Blanks,"Fleecewear, Sweats",Full-Zip Fleece,
61840,Dunbrooke Apparel Corp.,"Golf, Placket Shirts",Apparel Blanks,"Golf, Placket Shirts","Golf, Placket Shirts",
61840,Dunbrooke Apparel Corp.,Heather T-Shirts,Apparel Blanks,T-Shirts,Heather T-Shirts,
61840,Dunbrooke Apparel Corp.,Hooded Jackets,Apparel Blanks,"Jackets, Outerwear",Hooded Jackets,
